Year,Label,ID,Value1,Value2,Description,Suggested Weight,Indicator Name,Include,ID2,Description2,Data Type,Table Type
2023,Satellite Internet service,SATELLITE,8,8,Suppressed for data year 2023 for select PUMAs,WGTP,,,,,,
2023,School enrollment,SCH,0,0,N/A (less than 3 years old),PWGTP,,,,,,
2023,School enrollment,SCH,1,1,"No, has not attended in the last 3 months",PWGTP,,,,,,
2023,School enrollment,SCH,2,2,"Yes, public school or public college",PWGTP,,,,,,
2023,School enrollment,SCH,3,3,"Yes, private school or college or home school",PWGTP,,,,,,
2023,Grade level attending,SCHG,0,0,N/A (not attending school),PWGTP,,,,,,
2023,Grade level attending,SCHG,01,01,Nursery school/preschool,PWGTP,,,,,,
2023,Grade level attending,SCHG,02,02,Kindergarten,PWGTP,,,,,,
2023,Grade level attending,SCHG,03,03,Grade 1,PWGTP,,,,,,
2023,Grade level attending,SCHG,04,04,Grade 2,PWGTP,,,,,,
2023,Grade level attending,SCHG,05,05,Grade 3,PWGTP,,,,,,
2023,Grade level attending,SCHG,06,06,Grade 4,PWGTP,,,,,,
2023,Grade level attending,SCHG,07,07,Grade 5,PWGTP,,,,,,
2023,Grade level attending,SCHG,08,08,Grade 6,PWGTP,,,,,,
2023,Grade level attending,SCHG,09,09,Grade 7,PWGTP,,,,,,
2023,Grade level attending,SCHG,10,10,Grade 8,PWGTP,,,,,,
2023,Grade level attending,SCHG,11,11,Grade 9,PWGTP,,,,,,
2023,Grade level attending,SCHG,12,12,Grade 10,PWGTP,,,,,,
2023,Grade level attending,SCHG,13,13,Grade 11,PWGTP,,,,,,
2023,Grade level attending,SCHG,14,14,Grade 12,PWGTP,,,,,,
2023,Grade level attending,SCHG,15,15,College undergraduate years (freshman to senior),PWGTP,,,,,,
2023,Grade level attending,SCHG,16,16,Graduate or professional school beyond a bachelor's degree,PWGTP,,,,,,
2023,Educational attainment,SCHL,0,0,N/A (less than 3 years old),PWGTP,,,,,,
2023,Educational attainment,SCHL,01,01,No schooling completed,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,02,02,"Nursery school, preschool",PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,03,03,Kindergarten,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,04,04,Grade 1,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,05,05,Grade 2,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,06,06,Grade 3,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,07,07,Grade 4,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,08,08,Grade 5,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,09,09,Grade 6,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,10,10,Grade 7,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,11,11,Grade 8,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,12,12,Grade 9,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,13,13,Grade 10,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,14,14,Grade 11,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,15,15,12th grade - no diploma,PWGTP,Chamber_H_9,Yes,SCHL,Less than HS,group,P
2023,Educational attainment,SCHL,16,16,Regular high school diploma,PWGTP,Chamber_H_9,Yes,SCHL,HS or equivalent,group,P
2023,Educational attainment,SCHL,17,17,GED or alternative credential,PWGTP,Chamber_H_9,Yes,SCHL,HS or equivalent,group,P
2023,Educational attainment,SCHL,18,18,"Some college, but less than 1 year",PWGTP,Chamber_H_9,Yes,SCHL,Some college/AA,group,P
2023,Educational attainment,SCHL,19,19,"1 or more years of college credit, no degree",PWGTP,Chamber_H_9,Yes,SCHL,Some college/AA,group,P
2023,Educational attainment,SCHL,20,20,Associate's degree,PWGTP,Chamber_H_9,Yes,SCHL,Some college/AA,group,P
2023,Educational attainment,SCHL,21,21,Bachelor's degree,PWGTP,Chamber_H_9,Yes,SCHL,BA/BS,group,P
2023,Educational attainment,SCHL,22,22,Master's degree,PWGTP,Chamber_H_9,Yes,SCHL,Graduate,group,P
2023,Educational attainment,SCHL,23,23,Professional degree beyond a bachelor's degree,PWGTP,Chamber_H_9,Yes,SCHL,Graduate,group,P
2023,Educational attainment,SCHL,24,24,Doctorate degree,PWGTP,Chamber_H_9,Yes,SCHL,Graduate,group,P
2023,Field of Degree Science and Engineering Flag - NSF Definition,SCIENGP,0,0,N/A (less than bachelor's degree),PWGTP,,,,,,
2023,Field of Degree Science and Engineering Flag - NSF Definition,SCIENGP,1,1,Yes,PWGTP,,,,,,
2023,Field of Degree Science and Engineering Flag - NSF Definition,SCIENGP,2,2,No,PWGTP,,,,,,
2023,Field of Degree Science and Engineering Related Flag - NSF Definition,SCIENGRLP,0,0,N/A (less than bachelor's degree),PWGTP,,,,,,
2023,Field of Degree Science and Engineering Related Flag - NSF Definition,SCIENGRLP,1,1,Yes,PWGTP,,,,,,
2023,Field of Degree Science and Engineering Related Flag - NSF Definition,SCIENGRLP,2,2,No,PWGTP,,,,,,
2023,Self-employment income past 12 months (use ADJINC to adjust SEMP to constant dollars),SEMP,-10000,-4,Loss of $4 to $10000 (Rounded and bottom-coded),PWGTP,,,,,,
2023,Self-employment income past 12 months (use ADJINC to adjust SEMP to constant dollars),SEMP,4,999999,$ 4 to $999999 (Rounded and top-coded),PWGTP,,,,,,
2023,Sex,SEX,1,1,Male,PWGTP,,,,,,
2023,Sex,SEX,2,2,Female,PWGTP,,,,,,
2023,Subfamily number,SFN,0,0,N/A (GQ/not in a subfamily),PWGTP,,,,,,
2023,Subfamily number,SFN,1,1,In subfamily 1,PWGTP,,,,,,
2023,Subfamily number,SFN,2,2,In subfamily 2,PWGTP,,,,,,
2023,Subfamily number,SFN,3,3,In subfamily 3,PWGTP,,,,,,
2023,Subfamily number,SFN,4,4,In subfamily 4,PWGTP,,,,,,
2023,Subfamily relationship,SFR,0,0,N/A (GQ/not in a subfamily),PWGTP,,,,,,
2023,Subfamily relationship,SFR,1,1,Husband/wife no children,PWGTP,,,,,,
2023,Subfamily relationship,SFR,2,2,Husband/wife with children,PWGTP,,,,,,
2023,Subfamily relationship,SFR,3,3,Parent in a one-parent subfamily,PWGTP,,,,,,
2023,Subfamily relationship,SFR,4,4,Child in a married-couple subfamily,PWGTP,,,,,,
2023,Subfamily relationship,SFR,5,5,Child in a mother-child subfamily,PWGTP,,,,,,
2023,Subfamily relationship,SFR,6,6,Child in a father-child subfamily,PWGTP,,,,,,
2023,Sink with a faucet,SINK,0,0,N/A (GQ),WGTP,,,,,,
2023,Sink with a faucet,SINK,1,1,Yes,WGTP,,,,,,
2023,Sink with a faucet,SINK,2,2,No,WGTP,,,,,,
2023,Smartphone,SMARTPHONE,0,0,N/A (GQ/vacant),WGTP,Chamber_H_11,Yes,SMARTPHONE,N/A (GQ/vacant),group,H
2023,Smartphone,SMARTPHONE,1,1,Yes,WGTP,Chamber_H_11,Yes,SMARTPHONE,Yes,group,H
2023,Smartphone,SMARTPHONE,2,2,No,WGTP,Chamber_H_11,Yes,SMARTPHONE,No,group,H
2023,Selected monthly owner costs (use ADJHSG to adjust SMOCP to constant dollars),SMOCP,1,99999,$1 - $99999 (Components are rounded),WGTP,,,,,,
2023,"Total payment on all second and junior mortgages and home equity loans (monthly amount, use ADJHSG to adjust SMP to constant dollars)",SMP,1,99999,$1 to $99999 (Rounded and top-coded),WGTP,,,,,,
2023,Second or junior mortgage or home equity loan status,SMX,0,0,N/A (GQ/vacant/not owned or being bought),WGTP,,,,,,
2023,Second or junior mortgage or home equity loan status,SMX,1,1,"Yes, a second mortgage",WGTP,,,,,,
2023,Second or junior mortgage or home equity loan status,SMX,2,2,"Yes, a home equity loan",WGTP,,,,,,
2023,Second or junior mortgage or home equity loan status,SMX,3,3,NO,WGTP,,,,,,
2023,Second or junior mortgage or home equity loan status,SMX,4,4,Both a second mortgage and a home equity loan,WGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,111021,111021,MGR-General And Operations Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,1110XX,1110XX,MGR-Chief Executives And Legislators,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,112011,112011,MGR-Advertising And Promotions Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,112021,112021,MGR-Marketing Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,112022,112022,MGR-Sales Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,112030,112030,MGR-Public Relations And Fundraising Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113012,113012,MGR-Administrative Services Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113013,113013,MGR-Facilities Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113021,113021,MGR-Computer And Information Systems Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113031,113031,MGR-Financial Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113051,113051,MGR-Industrial Production Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113061,113061,MGR-Purchasing Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113071,113071,"MGR-Transportation, Storage, And Distribution Managers",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113111,113111,MGR-Compensation And Benefits Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113121,113121,MGR-Human Resources Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,113131,113131,MGR-Training And Development Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119013,119013,"MGR-Farmers, Ranchers, And Other Agricultural Managers",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119021,119021,MGR-Construction Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119030,119030,MGR-Education And Childcare Administrators,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119041,119041,MGR-Architectural And Engineering Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119051,119051,MGR-Food Service Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119070,119070,MGR-Entertainment And Recreation Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119081,119081,MGR-Lodging Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119111,119111,MGR-Medical And Health Services Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119121,119121,MGR-Natural Sciences Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119141,119141,"MGR-Property, Real Estate, And Community Association Managers",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119151,119151,MGR-Social And Community Service Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,119161,119161,MGR-Emergency Management Directors,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,1191XX,1191XX,MGR-Other Managers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131011,131011,"BUS-Agents And Business Managers Of Artists, Performers, And Athletes",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131021,131021,"BUS-Buyers And Purchasing Agents, Farm Products",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131022,131022,"BUS-Wholesale And Retail Buyers, Except Farm Products",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131023,131023,"BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131030,131030,"BUS-Claims Adjusters, Appraisers, Examiners, And Investigators",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131041,131041,BUS-Compliance Officers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131051,131051,BUS-Cost Estimators,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131070,131070,BUS-Human Resources Workers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131081,131081,BUS-Logisticians,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131082,131082,BUS-Project Management Specialists,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131111,131111,BUS-Management Analysts,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131121,131121,"BUS-Meeting, Convention, And Event Planners",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131131,131131,BUS-Fundraisers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131141,131141,"BUS-Compensation, Benefits, And Job Analysis Specialists",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131151,131151,BUS-Training And Development Specialists,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131161,131161,BUS-Market Research Analysts And Marketing Specialists,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,131199,131199,"BUS-Business Operations Specialists, All Other",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132011,132011,FIN-Accountants And Auditors,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132020,132020,FIN-Property Appraisers And Assessors,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132031,132031,FIN-Budget Analysts,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132041,132041,FIN-Credit Analysts,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132051,132051,FIN-Financial And Investment Analysts,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132052,132052,FIN-Personal Financial Advisors,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132053,132053,FIN-Insurance Underwriters,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132061,132061,FIN-Financial Examiners,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132070,132070,FIN-Credit Counselors And Loan Officers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132081,132081,"FIN-Tax Examiners And Collectors, And Revenue Agents",PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,132082,132082,FIN-Tax Preparers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,1320XX,1320XX,FIN-Other Financial Specialists,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151211,151211,CMM-Computer Systems Analysts,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151212,151212,CMM-Information Security Analysts,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151221,151221,CMM-Computer And Information Research Scientists,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151230,151230,CMM-Computer Support Specialists,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151241,151241,CMM-Computer Network Architects,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151244,151244,CMM-Network And Computer Systems Administrators,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,15124X,15124X,CMM-Database Administrators And Architects,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151251,151251,CMM-Computer Programmers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151252,151252,CMM-Software Developers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151253,151253,CMM-Software Quality Assurance Analysts And Testers,PWGTP,,,,,,
2023,Standard Occupational Classification (SOC) codes for 2018 and later based on 2018 SOC codes,SOCP,151254,151254,CMM-Web Developers,PWGTP,,,,,,
