title,c_vintage,c_dataset,c_url,Sample,Estimate
Jul 1993 Current Population Survey: Basic Monthly,1993,cps/basic/jul,https://api.census.gov/data/1993/cps/basic/jul,,
Jul 1992 Current Population Survey: Basic Monthly,1992,cps/basic/jul,https://api.census.gov/data/1992/cps/basic/jul,,
Jul 1991 Current Population Survey: Basic Monthly,1991,cps/basic/jul,https://api.census.gov/data/1991/cps/basic/jul,,
Jul 1990 Current Population Survey: Basic Monthly,1990,cps/basic/jul,https://api.census.gov/data/1990/cps/basic/jul,,
Jul 1989 Current Population Survey: Basic Monthly,1989,cps/basic/jul,https://api.census.gov/data/1989/cps/basic/jul,,
Current Population Survey: Basic Monthly,2024,cps/basic/jun,https://api.census.gov/data/2024/cps/basic/jun,,
Current Population Survey: Basic Monthly,2023,cps/basic/jun,https://api.census.gov/data/2023/cps/basic/jun,,
Current Population Survey: Basic Monthly,2022,cps/basic/jun,https://api.census.gov/data/2022/cps/basic/jun,,
Current Population Survey: Basic Monthly,2021,cps/basic/jun,https://api.census.gov/data/2021/cps/basic/jun,,
Current Population Survey: Basic Monthly,2020,cps/basic/jun,https://api.census.gov/data/2020/cps/basic/jun,,
CPS Basic,2019,cps/basic/jun,https://api.census.gov/data/2019/cps/basic/jun,,
CPS Basic,2018,cps/basic/jun,https://api.census.gov/data/2018/cps/basic/jun,,
CPS Basic,2017,cps/basic/jun,https://api.census.gov/data/2017/cps/basic/jun,,
CPS Basic,2016,cps/basic/jun,https://api.census.gov/data/2016/cps/basic/jun,,
CPS Basic,2015,cps/basic/jun,https://api.census.gov/data/2015/cps/basic/jun,,
Jun 2014 Current Population Survey: Basic Monthly,2014,cps/basic/jun,https://api.census.gov/data/2014/cps/basic/jun,,
Jun 2013 Current Population Survey: Basic Monthly,2013,cps/basic/jun,https://api.census.gov/data/2013/cps/basic/jun,,
Jun 2012 Current Population Survey: Basic Monthly,2012,cps/basic/jun,https://api.census.gov/data/2012/cps/basic/jun,,
Jun 2011 Current Population Survey: Basic Monthly,2011,cps/basic/jun,https://api.census.gov/data/2011/cps/basic/jun,,
Jun 2010 Current Population Survey: Basic Monthly,2010,cps/basic/jun,https://api.census.gov/data/2010/cps/basic/jun,,
Jun 2009 Current Population Survey: Basic Monthly,2009,cps/basic/jun,https://api.census.gov/data/2009/cps/basic/jun,,
Jun 2008 Current Population Survey: Basic Monthly,2008,cps/basic/jun,https://api.census.gov/data/2008/cps/basic/jun,,
Jun 2007 Current Population Survey: Basic Monthly,2007,cps/basic/jun,https://api.census.gov/data/2007/cps/basic/jun,,
Jun 2006 Current Population Survey: Basic Monthly,2006,cps/basic/jun,https://api.census.gov/data/2006/cps/basic/jun,,
Jun 2005 Current Population Survey: Basic Monthly,2005,cps/basic/jun,https://api.census.gov/data/2005/cps/basic/jun,,
Jun 2004 Current Population Survey: Basic Monthly,2004,cps/basic/jun,https://api.census.gov/data/2004/cps/basic/jun,,
Jun 2003 Current Population Survey: Basic Monthly,2003,cps/basic/jun,https://api.census.gov/data/2003/cps/basic/jun,,
Jun 2002 Current Population Survey: Basic Monthly,2002,cps/basic/jun,https://api.census.gov/data/2002/cps/basic/jun,,
Jun 2001 Current Population Survey: Basic Monthly,2001,cps/basic/jun,https://api.census.gov/data/2001/cps/basic/jun,,
Jun 2000 Current Population Survey: Basic Monthly,2000,cps/basic/jun,https://api.census.gov/data/2000/cps/basic/jun,,
Jun 1999 Current Population Survey: Basic Monthly,1999,cps/basic/jun,https://api.census.gov/data/1999/cps/basic/jun,,
Jun 1998 Current Population Survey: Basic Monthly,1998,cps/basic/jun,https://api.census.gov/data/1998/cps/basic/jun,,
Jun 1997 Current Population Survey: Basic Monthly,1997,cps/basic/jun,https://api.census.gov/data/1997/cps/basic/jun,,
Jun 1996 Current Population Survey: Basic Monthly,1996,cps/basic/jun,https://api.census.gov/data/1996/cps/basic/jun,,
Jun 1995 Current Population Survey: Basic Monthly,1995,cps/basic/jun,https://api.census.gov/data/1995/cps/basic/jun,,
Jun 1994 Current Population Survey: Basic Monthly,1994,cps/basic/jun,https://api.census.gov/data/1994/cps/basic/jun,,
Jun 1993 Current Population Survey: Basic Monthly,1993,cps/basic/jun,https://api.census.gov/data/1993/cps/basic/jun,,
Jun 1992 Current Population Survey: Basic Monthly,1992,cps/basic/jun,https://api.census.gov/data/1992/cps/basic/jun,,
Jun 1991 Current Population Survey: Basic Monthly,1991,cps/basic/jun,https://api.census.gov/data/1991/cps/basic/jun,,
Jun 1990 Current Population Survey: Basic Monthly,1990,cps/basic/jun,https://api.census.gov/data/1990/cps/basic/jun,,
Jun 1989 Current Population Survey: Basic Monthly,1989,cps/basic/jun,https://api.census.gov/data/1989/cps/basic/jun,,
Current Population Survey: Basic Monthly,2024,cps/basic/mar,https://api.census.gov/data/2024/cps/basic/mar,,
Current Population Survey: Basic Monthly,2023,cps/basic/mar,https://api.census.gov/data/2023/cps/basic/mar,,
Current Population Survey: Basic Monthly,2022,cps/basic/mar,https://api.census.gov/data/2022/cps/basic/mar,,
Current Population Survey: Basic Monthly,2021,cps/basic/mar,https://api.census.gov/data/2021/cps/basic/mar,,
Current Population Survey: Basic Monthly,2020,cps/basic/mar,https://api.census.gov/data/2020/cps/basic/mar,,
CPS Basic,2019,cps/basic/mar,https://api.census.gov/data/2019/cps/basic/mar,,
CPS Basic,2018,cps/basic/mar,https://api.census.gov/data/2018/cps/basic/mar,,
CPS Basic,2017,cps/basic/mar,https://api.census.gov/data/2017/cps/basic/mar,,
CPS Basic,2016,cps/basic/mar,https://api.census.gov/data/2016/cps/basic/mar,,
CPS Basic,2015,cps/basic/mar,https://api.census.gov/data/2015/cps/basic/mar,,
Mar 2014 Current Population Survey: Basic Monthly,2014,cps/basic/mar,https://api.census.gov/data/2014/cps/basic/mar,,
Mar 2013 Current Population Survey: Basic Monthly,2013,cps/basic/mar,https://api.census.gov/data/2013/cps/basic/mar,,
Mar 2012 Current Population Survey: Basic Monthly,2012,cps/basic/mar,https://api.census.gov/data/2012/cps/basic/mar,,
Mar 2011 Current Population Survey: Basic Monthly,2011,cps/basic/mar,https://api.census.gov/data/2011/cps/basic/mar,,
Mar 2010 Current Population Survey: Basic Monthly,2010,cps/basic/mar,https://api.census.gov/data/2010/cps/basic/mar,,
Mar 2009 Current Population Survey: Basic Monthly,2009,cps/basic/mar,https://api.census.gov/data/2009/cps/basic/mar,,
Mar 2008 Current Population Survey: Basic Monthly,2008,cps/basic/mar,https://api.census.gov/data/2008/cps/basic/mar,,
Mar 2007 Current Population Survey: Basic Monthly,2007,cps/basic/mar,https://api.census.gov/data/2007/cps/basic/mar,,
Mar 2006 Current Population Survey: Basic Monthly,2006,cps/basic/mar,https://api.census.gov/data/2006/cps/basic/mar,,
Mar 2005 Current Population Survey: Basic Monthly,2005,cps/basic/mar,https://api.census.gov/data/2005/cps/basic/mar,,
Mar 2004 Current Population Survey: Basic Monthly,2004,cps/basic/mar,https://api.census.gov/data/2004/cps/basic/mar,,
Mar 2003 Current Population Survey: Basic Monthly,2003,cps/basic/mar,https://api.census.gov/data/2003/cps/basic/mar,,
Mar 2002 Current Population Survey: Basic Monthly,2002,cps/basic/mar,https://api.census.gov/data/2002/cps/basic/mar,,
Mar 2001 Current Population Survey: Basic Monthly,2001,cps/basic/mar,https://api.census.gov/data/2001/cps/basic/mar,,
Mar 2000 Current Population Survey: Basic Monthly,2000,cps/basic/mar,https://api.census.gov/data/2000/cps/basic/mar,,
Mar 1999 Current Population Survey: Basic Monthly,1999,cps/basic/mar,https://api.census.gov/data/1999/cps/basic/mar,,
Mar 1998 Current Population Survey: Basic Monthly,1998,cps/basic/mar,https://api.census.gov/data/1998/cps/basic/mar,,
Mar 1997 Current Population Survey: Basic Monthly,1997,cps/basic/mar,https://api.census.gov/data/1997/cps/basic/mar,,
Mar 1996 Current Population Survey: Basic Monthly,1996,cps/basic/mar,https://api.census.gov/data/1996/cps/basic/mar,,
Mar 1995 Current Population Survey: Basic Monthly,1995,cps/basic/mar,https://api.census.gov/data/1995/cps/basic/mar,,
Mar 1994 Current Population Survey: Basic Monthly,1994,cps/basic/mar,https://api.census.gov/data/1994/cps/basic/mar,,
Mar 1993 Current Population Survey: Basic Monthly,1993,cps/basic/mar,https://api.census.gov/data/1993/cps/basic/mar,,
Mar 1992 Current Population Survey: Basic Monthly,1992,cps/basic/mar,https://api.census.gov/data/1992/cps/basic/mar,,
Mar 1991 Current Population Survey: Basic Monthly,1991,cps/basic/mar,https://api.census.gov/data/1991/cps/basic/mar,,
Mar 1990 Current Population Survey: Basic Monthly,1990,cps/basic/mar,https://api.census.gov/data/1990/cps/basic/mar,,
Mar 1989 Current Population Survey: Basic Monthly,1989,cps/basic/mar,https://api.census.gov/data/1989/cps/basic/mar,,
Current Population Survey: Basic Monthly,2024,cps/basic/may,https://api.census.gov/data/2024/cps/basic/may,,
Current Population Survey: Basic Monthly,2023,cps/basic/may,https://api.census.gov/data/2023/cps/basic/may,,
Current Population Survey: Basic Monthly,2022,cps/basic/may,https://api.census.gov/data/2022/cps/basic/may,,
Current Population Survey: Basic Monthly,2021,cps/basic/may,https://api.census.gov/data/2021/cps/basic/may,,
Current Population Survey: Basic Monthly,2020,cps/basic/may,https://api.census.gov/data/2020/cps/basic/may,,
CPS Basic,2019,cps/basic/may,https://api.census.gov/data/2019/cps/basic/may,,
CPS Basic,2018,cps/basic/may,https://api.census.gov/data/2018/cps/basic/may,,
CPS Basic,2017,cps/basic/may,https://api.census.gov/data/2017/cps/basic/may,,
CPS Basic,2016,cps/basic/may,https://api.census.gov/data/2016/cps/basic/may,,
CPS Basic,2015,cps/basic/may,https://api.census.gov/data/2015/cps/basic/may,,
May 2014 Current Population Survey: Basic Monthly,2014,cps/basic/may,https://api.census.gov/data/2014/cps/basic/may,,
May 2013 Current Population Survey: Basic Monthly,2013,cps/basic/may,https://api.census.gov/data/2013/cps/basic/may,,
May 2012 Current Population Survey: Basic Monthly,2012,cps/basic/may,https://api.census.gov/data/2012/cps/basic/may,,
May 2011 Current Population Survey: Basic Monthly,2011,cps/basic/may,https://api.census.gov/data/2011/cps/basic/may,,
May 2010 Current Population Survey: Basic Monthly,2010,cps/basic/may,https://api.census.gov/data/2010/cps/basic/may,,
May 2009 Current Population Survey: Basic Monthly,2009,cps/basic/may,https://api.census.gov/data/2009/cps/basic/may,,
May 2008 Current Population Survey: Basic Monthly,2008,cps/basic/may,https://api.census.gov/data/2008/cps/basic/may,,
May 2007 Current Population Survey: Basic Monthly,2007,cps/basic/may,https://api.census.gov/data/2007/cps/basic/may,,
May 2006 Current Population Survey: Basic Monthly,2006,cps/basic/may,https://api.census.gov/data/2006/cps/basic/may,,
May 2005 Current Population Survey: Basic Monthly,2005,cps/basic/may,https://api.census.gov/data/2005/cps/basic/may,,
May 2004 Current Population Survey: Basic Monthly,2004,cps/basic/may,https://api.census.gov/data/2004/cps/basic/may,,
May 2003 Current Population Survey: Basic Monthly,2003,cps/basic/may,https://api.census.gov/data/2003/cps/basic/may,,
May 2002 Current Population Survey: Basic Monthly,2002,cps/basic/may,https://api.census.gov/data/2002/cps/basic/may,,
May 2001 Current Population Survey: Basic Monthly,2001,cps/basic/may,https://api.census.gov/data/2001/cps/basic/may,,
May 2000 Current Population Survey: Basic Monthly,2000,cps/basic/may,https://api.census.gov/data/2000/cps/basic/may,,
May 1999 Current Population Survey: Basic Monthly,1999,cps/basic/may,https://api.census.gov/data/1999/cps/basic/may,,
May 1998 Current Population Survey: Basic Monthly,1998,cps/basic/may,https://api.census.gov/data/1998/cps/basic/may,,
May 1997 Current Population Survey: Basic Monthly,1997,cps/basic/may,https://api.census.gov/data/1997/cps/basic/may,,
May 1996 Current Population Survey: Basic Monthly,1996,cps/basic/may,https://api.census.gov/data/1996/cps/basic/may,,
May 1995 Current Population Survey: Basic Monthly,1995,cps/basic/may,https://api.census.gov/data/1995/cps/basic/may,,
May 1994 Current Population Survey: Basic Monthly,1994,cps/basic/may,https://api.census.gov/data/1994/cps/basic/may,,
May 1993 Current Population Survey: Basic Monthly,1993,cps/basic/may,https://api.census.gov/data/1993/cps/basic/may,,
May 1992 Current Population Survey: Basic Monthly,1992,cps/basic/may,https://api.census.gov/data/1992/cps/basic/may,,
May 1991 Current Population Survey: Basic Monthly,1991,cps/basic/may,https://api.census.gov/data/1991/cps/basic/may,,
May 1990 Current Population Survey: Basic Monthly,1990,cps/basic/may,https://api.census.gov/data/1990/cps/basic/may,,
May 1989 Current Population Survey: Basic Monthly,1989,cps/basic/may,https://api.census.gov/data/1989/cps/basic/may,,
Current Population Survey: Basic Monthly,2024,cps/basic/nov,https://api.census.gov/data/2024/cps/basic/nov,,
Current Population Survey: Basic Monthly,2023,cps/basic/nov,https://api.census.gov/data/2023/cps/basic/nov,,
Current Population Survey: Basic Monthly,2022,cps/basic/nov,https://api.census.gov/data/2022/cps/basic/nov,,
Current Population Survey: Basic Monthly,2021,cps/basic/nov,https://api.census.gov/data/2021/cps/basic/nov,,
Current Population Survey: Basic Monthly,2020,cps/basic/nov,https://api.census.gov/data/2020/cps/basic/nov,,
CPS Basic,2019,cps/basic/nov,https://api.census.gov/data/2019/cps/basic/nov,,
CPS Basic,2018,cps/basic/nov,https://api.census.gov/data/2018/cps/basic/nov,,
CPS Basic,2017,cps/basic/nov,https://api.census.gov/data/2017/cps/basic/nov,,
CPS Basic,2016,cps/basic/nov,https://api.census.gov/data/2016/cps/basic/nov,,
CPS Basic,2015,cps/basic/nov,https://api.census.gov/data/2015/cps/basic/nov,,
Nov 2014 Current Population Survey: Basic Monthly,2014,cps/basic/nov,https://api.census.gov/data/2014/cps/basic/nov,,
Nov 2013 Current Population Survey: Basic Monthly,2013,cps/basic/nov,https://api.census.gov/data/2013/cps/basic/nov,,
Nov 2012 Current Population Survey: Basic Monthly,2012,cps/basic/nov,https://api.census.gov/data/2012/cps/basic/nov,,
Nov 2011 Current Population Survey: Basic Monthly,2011,cps/basic/nov,https://api.census.gov/data/2011/cps/basic/nov,,
Nov 2010 Current Population Survey: Basic Monthly,2010,cps/basic/nov,https://api.census.gov/data/2010/cps/basic/nov,,
Nov 2009 Current Population Survey: Basic Monthly,2009,cps/basic/nov,https://api.census.gov/data/2009/cps/basic/nov,,
Nov 2008 Current Population Survey: Basic Monthly,2008,cps/basic/nov,https://api.census.gov/data/2008/cps/basic/nov,,
Nov 2007 Current Population Survey: Basic Monthly,2007,cps/basic/nov,https://api.census.gov/data/2007/cps/basic/nov,,
Nov 2006 Current Population Survey: Basic Monthly,2006,cps/basic/nov,https://api.census.gov/data/2006/cps/basic/nov,,
Nov 2005 Current Population Survey: Basic Monthly,2005,cps/basic/nov,https://api.census.gov/data/2005/cps/basic/nov,,
Nov 2004 Current Population Survey: Basic Monthly,2004,cps/basic/nov,https://api.census.gov/data/2004/cps/basic/nov,,
Nov 2003 Current Population Survey: Basic Monthly,2003,cps/basic/nov,https://api.census.gov/data/2003/cps/basic/nov,,
Nov 2002 Current Population Survey: Basic Monthly,2002,cps/basic/nov,https://api.census.gov/data/2002/cps/basic/nov,,
Nov 2001 Current Population Survey: Basic Monthly,2001,cps/basic/nov,https://api.census.gov/data/2001/cps/basic/nov,,
Nov 2000 Current Population Survey: Basic Monthly,2000,cps/basic/nov,https://api.census.gov/data/2000/cps/basic/nov,,
Nov 1999 Current Population Survey: Basic Monthly,1999,cps/basic/nov,https://api.census.gov/data/1999/cps/basic/nov,,
Nov 1998 Current Population Survey: Basic Monthly,1998,cps/basic/nov,https://api.census.gov/data/1998/cps/basic/nov,,
Nov 1997 Current Population Survey: Basic Monthly,1997,cps/basic/nov,https://api.census.gov/data/1997/cps/basic/nov,,
Nov 1996 Current Population Survey: Basic Monthly,1996,cps/basic/nov,https://api.census.gov/data/1996/cps/basic/nov,,
Nov 1995 Current Population Survey: Basic Monthly,1995,cps/basic/nov,https://api.census.gov/data/1995/cps/basic/nov,,
Nov 1994 Current Population Survey: Basic Monthly,1994,cps/basic/nov,https://api.census.gov/data/1994/cps/basic/nov,,
Nov 1993 Current Population Survey: Basic Monthly,1993,cps/basic/nov,https://api.census.gov/data/1993/cps/basic/nov,,
Nov 1992 Current Population Survey: Basic Monthly,1992,cps/basic/nov,https://api.census.gov/data/1992/cps/basic/nov,,
Nov 1991 Current Population Survey: Basic Monthly,1991,cps/basic/nov,https://api.census.gov/data/1991/cps/basic/nov,,
Nov 1990 Current Population Survey: Basic Monthly,1990,cps/basic/nov,https://api.census.gov/data/1990/cps/basic/nov,,
Nov 1989 Current Population Survey: Basic Monthly,1989,cps/basic/nov,https://api.census.gov/data/1989/cps/basic/nov,,
Current Population Survey: Basic Monthly,2024,cps/basic/oct,https://api.census.gov/data/2024/cps/basic/oct,,
Current Population Survey: Basic Monthly,2023,cps/basic/oct,https://api.census.gov/data/2023/cps/basic/oct,,
Current Population Survey: Basic Monthly,2022,cps/basic/oct,https://api.census.gov/data/2022/cps/basic/oct,,
Current Population Survey: Basic Monthly,2021,cps/basic/oct,https://api.census.gov/data/2021/cps/basic/oct,,
Current Population Survey: Basic Monthly,2020,cps/basic/oct,https://api.census.gov/data/2020/cps/basic/oct,,
CPS Basic,2019,cps/basic/oct,https://api.census.gov/data/2019/cps/basic/oct,,
CPS Basic,2018,cps/basic/oct,https://api.census.gov/data/2018/cps/basic/oct,,
